Product_Category,Store_Location,Holiday_Season,Discount_Percentage,Advertising_Spend,Customer_Rating,Weather,Number_of_Employees,Store_Area_sqft,Average_Transaction_Value,Number_of_Customers,Stock_Availability,Competitor_Proximity_km,Marketing_Channel,Operating_Hours_per_Week,Store_Age_Years,Price_Sensitivity,Loyalty_Customers_Percentage,Online_vs_Offline_Sales_Ratio,Average_Product_Age_days,Weekend_Sales_Percentage,Regional_Economy_Index,Store_Rent_Cost,Competitor_Discount_Percentage,Local_Events,Monthly_Inventory_Cost,Sales_Revenue
Toys,Suburban,1,39.98593819824306,13962.911577265904,4.671363532374212,Rainy,39,2728,209.2518981736355,719,52.312909463064194,7.598878981072818,TV,98,46,0.6943973274799133,40.04710992079392,2.7921024208291243,279,87.1376159870425,0.1776559078528389,5003.778583862181,41.05056298256368,0,10521.727695811453,68722.6549639976
Toys,Suburban,1,16.68033945145216,7140.624291857989,1.432115829966317,Snowy,42,3891,197.75058959397165,590,63.31228496970017,2.312925440784962,TV,44,9,0.7680865413077163,88.34800194591142,3.902657465290343,334,56.30984348577516,0.532080570682897,8284.024917283376,15.020492939339846,1,18889.15899783664,19419.994524591748
Electronics,Urban,1,43.25966736989055,16196.792742785465,1.9305465535471,Cloudy,7,4678,399.3848172749656,459,74.86012017782765,0.6511608680443582,Billboard,98,45,0.8359844490934748,34.312070157797464,7.368081013311094,11,51.76884376456353,0.3562315087608415,12067.239272379944,40.77361186155876,1,11513.156174496758,177750.42665967115
Electronics,Suburban,1,45.76285924589115,1521.6302640997935,4.0010431763492615,Snowy,46,2850,233.5952420699716,260,70.99693426741192,7.995422326289272,Billboard,73,23,0.1227104439301811,31.218199630289696,9.385318438901,71,10.705807114427293,0.1241797548295193,11133.694622511604,21.274570672577163,1,26452.939152804687,39029.52846621956
Grocery,Suburban,0,42.9911917695638,3612.685577927261,2.098026694028313,Snowy,10,4857,93.67644740163507,715,59.59180573005053,1.6252103633204154,Email,78,36,0.8224510909700663,20.350474485403296,5.339526063898783,159,48.85723035168056,0.0499039209108982,5272.32230608212,4.834919277316862,1,33746.17992074726,127859.73089721796
Furniture,Rural,1,1.7503957403402826,7044.653823069279,3.498655897134867,Sunny,23,3239,140.9328487881763,342,66.69074558546187,6.288946308160204,Email,98,40,0.5046424376590564,50.88070685460902,0.1987126184105651,216,77.01365035641473,0.5558713846457952,17876.775151840837,48.89557812953471,0,40178.31148276011,130573.68185443686
Clothing,Suburban,0,39.36866725025528,1997.745100850985,1.324656897854858,Snowy,7,3230,259.4655587418858,783,86.38531850304835,3.452568387333846,TV,49,3,0.8855238387531971,22.29394449708965,3.450791137294122,26,27.571563444099414,0.0207488737403789,2642.69840983642,25.596796457275996,0,12150.539485673427,59824.543165855954
Electronics,Urban,1,20.566973324957196,5082.388411926486,2.808809916414155,Sunny,22,1818,82.2524195388061,164,83.46285462898241,1.352154541243964,Radio,86,34,0.8865866010603435,59.30357701846276,4.046479914970791,286,38.09660547091304,0.1034461166929349,1269.6174799495384,31.47392569811732,1,9180.74627951783,197203.88670407687
Toys,Rural,0,43.686146009111255,16687.944168459406,3.956365687971812,Rainy,43,2035,309.7112810665469,998,53.59072918819579,4.203361694618163,Email,96,19,0.0241780437541702,22.412782315067965,3.457818838022216,162,11.645717175015644,0.3475642811617412,12252.772253420851,33.53985932447839,0,1960.567623865788,17512.41253166156
Grocery,Rural,0,31.897713134236938,18990.904986906546,3.74605577217301,Rainy,13,2943,287.2161802100615,719,87.36579127864431,0.2466077252129889,TV,46,28,0.3828652154835389,56.13386542073609,4.419061725044071,102,88.15420113870361,0.0435201853557627,2906.439777276791,18.120612611344036,0,12176.30064901489,123535.04214334609
Clothing,Urban,1,41.68215670719792,6439.745937596715,4.260288402703227,Sunny,16,2272,360.2041350273063,308,52.65229405985141,8.426345326874348,Social Media,99,23,0.5263987958652734,76.1015391339701,6.363395912802157,69,15.332143770243263,0.4004452264518848,10345.370878439742,37.37641599310687,0,2171.362272392016,98511.06585415188
Grocery,Rural,0,24.971588493341766,5658.058177782345,4.509808506412675,Snowy,9,3709,469.4752615358902,812,77.14631945498923,5.183629817284387,Billboard,76,40,0.678360089782902,13.401970681527413,1.2991674672777564,133,81.85768991276555,0.130365024176891,19059.57904598784,43.51332326755086,0,17928.235980763908,52869.40089371856
Clothing,Rural,1,26.751275229946643,5957.906718805324,4.092734005035033,Cloudy,7,1377,457.0047349395663,171,63.00313740210953,1.477684107988822,Radio,86,49,0.2861862466841339,43.57975799345647,2.7990420377883045,189,35.03901713443638,0.3498730907001539,14122.315293329408,19.35934882069294,0,8138.961352671795,36892.58370797456
Clothing,Urban,0,7.219381606683362,5915.522203341455,3.686350971755704,Cloudy,15,3370,473.57705285372737,348,79.38450637799095,2.446105152050949,TV,91,45,0.2521422606646523,46.88391737750684,5.125716051574483,211,57.00451215887029,0.7911596870900682,12540.403317756329,32.85004433157741,0,29414.884313161427,148731.44984100235
Electronics,Rural,1,39.19936793446777,1200.6385526264737,1.1268899672641246,Sunny,34,3700,129.91064254161347,824,63.06641979704509,4.534954402171413,Social Media,99,7,0.3812657190890473,73.28577147824899,3.224175750981753,243,64.34524319728027,0.626364344476658,11708.701885009474,37.85619119886047,0,19802.611215072386,183681.4005238313
Grocery,Urban,0,20.96948058334858,18574.86875345661,3.139866693637776,Rainy,8,4644,74.46700025328376,430,99.24789848129154,1.969806889873932,Billboard,91,41,0.5009386917498945,47.43325055564354,9.911744847540058,166,21.26633339448916,0.4454010777875091,4001.015417892059,9.506294884454064,1,5585.681712467218,25971.521081170868
Grocery,Urban,1,25.00400591357913,4667.113760621404,1.1507908996594112,Rainy,9,4247,158.11558324325978,610,65.48640918637659,2.75913169886075,Social Media,54,12,0.9511462314054132,55.40286291650561,4.3711715236711335,61,45.50075022242684,0.0918333078551604,8936.632580248035,16.629804219798373,0,20593.45668879311,42826.14136067106
Toys,Suburban,1,39.25488570478538,8690.079444587396,4.232271268464091,Cloudy,5,3336,448.5917346554942,938,62.0980317837248,5.390417085929105,TV,81,14,0.7621084666974375,73.2963402870457,8.71101162056294,362,36.03728801973139,0.6191496593147331,7179.208393651869,5.439792319047743,1,11258.05768242473,197322.60072263525
Toys,Suburban,0,29.94227000397195,688.8942134488709,2.2828980978398303,Sunny,31,792,486.3062025655093,890,63.923264545767296,8.342829229080017,Email,63,46,0.4293211669377053,54.780679434343256,8.975447372577257,279,14.528197248437229,0.1637096525090503,19084.94928333022,30.11042321241017,0,34328.69021566517,7929.421476385552
Electronics,Rural,0,10.054936372133373,17230.124272843615,3.249717496471684,Cloudy,32,2151,431.0692260245333,550,94.82364286296476,4.078212888330216,Billboard,65,15,0.0543661784401837,38.66395308156659,8.376469297251264,113,76.65549235145446,0.0765863438616148,5225.244511729137,40.04688479104281,0,18857.37599376625,104109.13408232004
Electronics,Rural,0,29.51163295754464,14757.568216870886,2.1177812292756104,Snowy,33,4906,63.90868335249636,346,81.81094143346724,7.198055208180128,Social Media,65,3,0.1685205921437593,16.867382209646582,0.5642925853571614,30,13.613420519798218,0.6639960174596078,9694.569242223002,30.541932829246683,0,8204.470451542158,105642.0057659538
Furniture,Urban,0,20.38164289898279,18961.742685887213,4.130000577521175,Snowy,22,1036,474.2397190492986,411,86.53420487103882,8.77917371326042,Email,85,15,0.455924424319417,68.39325036100621,9.48269264297218,323,62.26063675870934,0.9120598978210076,18792.54758388688,8.9891915488522,1,18130.48488781004,56316.4974034259
Toys,Rural,1,23.476277102193134,15741.50184432978,4.546010106567611,Sunny,16,3186,217.44543340188517,638,95.90052550471752,2.241379308932004,Radio,65,24,0.8138259000987043,79.6910520129724,1.3745513651184516,161,35.12619011358776,0.4605934367705223,15889.022722566642,27.31842455130687,0,11994.538362579087,134290.6316865139
Clothing,Urban,0,1.4155637201333893,6617.276985015272,2.594569976852256,Sunny,17,733,14.562042473553303,512,95.59362424225036,8.091200506981385,TV,97,46,0.3806955356773439,87.60516296161312,0.4405959143715156,234,25.37034617614933,0.040995910608114,19308.04716604625,41.74670742632048,1,39993.17108028092,189263.4767532677
Grocery,Urban,1,10.50146747581408,5333.530495204261,4.451689574043956,Snowy,45,3152,226.7729329666149,487,86.94729232893638,7.598281763477171,TV,49,8,0.5384966507450597,84.12799046172546,4.202259118274919,339,63.36688410684363,0.880297717418541,12362.439975366326,15.136239803910955,0,49185.01045788232,92791.71653653252
Electronics,Rural,0,14.051904069051414,14105.467997289212,2.0683000298253296,Rainy,6,2874,32.57389314097912,176,59.89122144206615,3.6336792496865367,Billboard,56,5,0.8918048860851021,73.7934327066599,2.0268769243027758,170,55.96301716209646,0.066973766123574,7008.843667545714,41.63257511263202,0,2249.078062458605,151136.80355323214
Grocery,Urban,1,35.64800039294029,7600.199112704739,3.1386436923020957,Sunny,41,2772,276.5001813689476,246,92.16866603375028,9.896247599058585,Social Media,92,4,0.9137962594266288,61.47775457965825,1.9235456436660383,318,35.220500589986386,0.8675132427015871,16619.67062154915,39.2311641884994,1,34810.986728448814,130983.70055793435
Grocery,Suburban,1,0.5746236649057657,11541.192807176025,4.435045719354816,Snowy,49,1466,175.89147344415514,270,60.18880170955319,2.699466477215975,Radio,53,14,0.2157749964426893,72.51681166645108,2.949414172423891,186,51.036859860739135,0.391819373222931,6183.397291780727,1.0870403918337437,0,13933.93384755084,97223.6633906344
Furniture,Rural,1,20.4388630614566,622.0206850161694,2.303525370463161,Snowy,20,1389,241.98311746108388,140,87.1449407049216,2.622552333713786,Billboard,41,16,0.0435949217925943,44.56669702816544,2.559215491943863,57,29.69896809649676,0.3653945386230897,3713.069637281776,11.972740704275097,0,4254.023549595428,14713.39846162491
Toys,Suburban,1,46.201343521286645,1706.7711827692674,4.816169060312343,Rainy,28,4363,310.45347676412734,460,84.28015332724371,7.745365730066658,Billboard,87,20,0.3054105309715149,57.5820971832668,6.879474481286516,240,79.09571672021538,0.5427973794564518,14272.631873760643,27.14712028988629,0,1703.2141696793822,149641.2119666687
Electronics,Rural,0,5.5940308274561925,10939.6748530422,1.4875180071255345,Rainy,39,3900,435.71253695073193,57,87.94444250702233,4.403107448705733,Social Media,52,24,0.6958023148257801,37.89598473113482,1.9490953356970937,257,35.105502426172926,0.9570848174442188,12959.635438920008,35.88086850096296,1,44169.473791408935,75834.03218868528
Grocery,Urban,0,25.821219410930556,11538.39710573922,1.073100278894025,Rainy,26,534,334.331772471245,593,76.63428403569078,3.374870448332328,Radio,66,6,0.9511122009762664,36.13673719843062,5.47687122145286,358,29.612242364122512,0.8987405450859782,17639.50360061021,44.02652628264146,0,18326.718601812176,48776.46423847208
Electronics,Rural,1,39.32611911954236,15153.3324169572,4.616541410312763,Rainy,40,4023,222.6839455543085,517,81.93630911246098,1.8687617728571195,Social Media,48,31,0.0770319999841139,70.5353418620827,9.865622806820944,201,70.1466968847721,0.4703300883047672,19257.532777412987,32.052115913394715,0,49732.6507124396,189912.3867086933
Clothing,Suburban,0,47.12656537600584,3073.323732667254,1.274594664591489,Cloudy,15,2263,411.5196482984789,369,97.66600402171277,7.676791066251986,TV,46,6,0.0284838105492715,46.31462258428493,4.38058596746726,325,11.40739903951319,0.6958232310238185,17215.352950878805,19.01720856247696,0,22676.4812138804,155833.0400616966
Furniture,Urban,0,37.338831976685896,10507.070133257186,4.967556783789966,Rainy,33,3791,453.7352474108348,443,55.05442970871074,7.884585880747163,Email,87,35,0.8841472129857219,26.972901034482337,6.454543777074821,315,31.440938566886025,0.5804292523434124,1670.4250529712797,9.231360336865768,1,10192.289836797345,192642.3929270026
Clothing,Rural,1,36.02827743222031,4291.729066417927,4.805587447916425,Cloudy,39,2988,68.68238355177664,318,65.442363739081,5.70898363197839,TV,49,15,0.7481452691031412,26.15505295534927,9.696779609525748,302,40.03161765209385,0.6934615790631674,13458.01194315423,38.00179277312157,0,39080.03485760475,54962.30177229006
Electronics,Rural,0,41.32440450978813,2317.3243314725464,1.5480836401452829,Sunny,19,3200,270.6471590008678,240,80.56785065491911,9.577404770594592,TV,95,29,0.9922485791555752,78.7337889255947,1.4626260806095064,106,80.57903694331054,0.829327460062097,15802.282050848891,10.339077966206004,1,46398.11860199763,167979.69887768803
Electronics,Rural,0,22.310061048877184,8504.667984180815,3.1503385027702637,Snowy,35,2058,149.41086027379762,910,98.20270650657446,3.249816377184277,Billboard,93,3,0.3967928814656531,64.22083954901369,4.2442093920011885,290,86.03534420386754,0.0344938288685938,19647.610124828443,34.77152607341249,0,40965.43050799906,123505.673831084
Toys,Suburban,0,40.292226630891655,3685.064637736616,1.7396811898685771,Cloudy,46,2776,33.059986959704226,724,54.77872238313006,2.2742285502454385,TV,48,11,0.4160509051367693,53.68368586864926,8.516904761933015,101,67.31823735311599,0.3257598539278975,7805.895340496358,9.06058086856037,0,37514.76246734886,196393.21941412785
Grocery,Suburban,1,0.3982202372725563,4824.748574750212,2.7126206921204794,Sunny,45,4506,337.58788060585283,110,51.12746107650432,6.8069210124511725,Radio,61,3,0.1723118372974496,42.075098879708754,9.32982625917431,97,49.40254248077278,0.9593291082338672,3812.690951787384,4.552692515473222,1,17400.285031439256,189531.8043946632
Grocery,Rural,0,46.22805276884024,6692.3143074552845,1.2457005170393307,Sunny,47,4939,432.7576809550205,487,52.7874799235164,7.608245543917077,TV,62,28,0.1158471525973384,44.46539126297006,6.0522369737931605,153,61.24972392461509,0.949336308524924,17132.19470504581,12.555011185326723,1,4160.027830857092,194728.76876382696
Clothing,Urban,1,22.165325475858765,5558.073814492327,1.895698351186358,Cloudy,20,1603,89.82230069392308,313,52.62028432305994,2.3265691084630418,Radio,46,10,0.578718010590238,14.594815535595504,1.5198639651482115,29,43.12008413450664,0.0112208899774625,6690.6015008348295,14.246490276255711,1,10863.6680794444,190594.68557628867
Furniture,Urban,0,27.669009393287386,2208.0302994159547,2.453091185595598,Sunny,14,1919,408.0826922357113,846,95.3907928888702,0.8584465661850211,Social Media,87,33,0.3642850012948325,46.392811589427424,9.024568681081783,153,33.90606654789343,0.2014401299223662,12164.936967980248,32.360456724745504,1,22893.70245812265,6493.869043635603
Grocery,Suburban,0,12.744112445744117,2253.366774764195,2.7545900009842192,Sunny,36,1978,428.1639094331014,144,86.06289539669123,8.124113217205082,Billboard,48,48,0.080316447945245,73.63639284976655,1.8270210052903315,73,86.05504545117027,0.9937700423443628,8102.947902153497,8.044168387102946,1,47853.7936307058,149511.65497938445
Toys,Urban,0,37.126541642021074,4268.363597066279,4.909985032835573,Cloudy,6,4414,458.0268169065769,602,83.85531830981392,9.767369539095522,Radio,66,16,0.8869870695233198,41.038918407625786,3.5934906984879738,254,19.231218320793904,0.4928250758994859,8345.362006793894,46.51534564934441,0,36419.85480409236,58027.23943588015
Clothing,Suburban,1,3.8317903237624407,1485.9041652110095,4.231462582735925,Sunny,28,4242,139.9896936521657,975,76.12864101309047,6.482255632115614,TV,63,10,0.198356468249333,40.68650020346063,3.817528979846392,4,37.71148544400872,0.5728660039668526,14783.057343960309,27.71808431711367,0,41585.86921324412,142480.28363274297
Clothing,Rural,1,43.631790127341766,12715.91188370008,3.9496397772477847,Rainy,27,3456,452.93700194304574,519,89.0976308486076,2.8508823114245523,Billboard,68,33,0.7485843470035328,11.257326641543024,4.528186244739017,237,81.92711679684746,0.1664201855224525,7548.764944128803,24.546586540823277,1,14587.400948417324,196219.1842445122
Toys,Suburban,0,41.40584145031714,6102.8709719235885,3.148165258967897,Rainy,6,1882,167.1247498208518,710,57.78239963807954,9.96705882467264,Billboard,56,36,0.2822285961181111,46.62682100464549,7.9226415777164,38,67.85131444699334,0.8943356087585296,14014.964702924495,21.734725715418385,0,34507.32834522166,12675.08118625797
Furniture,Suburban,1,10.80300581223832,5955.046371496885,4.359991042417374,Snowy,42,3074,280.6456265931964,765,69.59705948942187,8.943339699044067,Radio,59,3,0.8129048307527991,12.027012235837349,8.041229343214598,20,12.328116105838127,0.2312642996491128,779.404881319891,28.33006734750955,0,43259.46902552182,115562.62732567334
Toys,Rural,0,40.46621991426312,6973.9667376364205,2.3572913426228443,Sunny,35,3884,34.748660707818246,828,74.50021253821717,5.182468398174909,Radio,46,5,0.118396841427654,55.62795424070089,7.22458522545333,113,11.84797387393977,0.1896476300195365,6830.624105075582,1.1223483580891147,1,24491.16422993264,148315.86583277
